-13.094047    0.012298  0.001765  0.010533 
-13.079040    0.012364  0.001769  0.010595 
-13.064032    0.012431  0.001772  0.010659 
-13.049025    0.012503  0.001775  0.010729 
-13.034017    0.012582  0.001778  0.010804 
-13.019010    0.012667  0.001781  0.010886 
-13.004002    0.012756  0.001785  0.010972 
-12.988994    0.012848  0.001788  0.011060 
-12.973987    0.012939  0.001791  0.011148 
-12.958979    0.013028  0.001794  0.011234 
-12.943972    0.013116  0.001797  0.011319 
-12.928964    0.013204  0.001801  0.011404 
-12.913957    0.013294  0.001804  0.011490 
-12.898949    0.013387  0.001807  0.011580 
-12.883942    0.013488  0.001810  0.011677 
-12.868934    0.013598  0.001814  0.011784 
-12.853927    0.013722  0.001817  0.011905 
-12.838919    0.013861  0.001820  0.012041 
-12.823912    0.014016  0.001823  0.012193 
-12.808904    0.014184  0.001827  0.012357 
-12.793897    0.014359  0.001830  0.012529 
-12.778889    0.014537  0.001833  0.012703 
-12.763882    0.014710  0.001837  0.012873 
-12.748874    0.014872  0.001840  0.013032 
-12.733867    0.015021  0.001843  0.013177 
-12.718859    0.015156  0.001847  0.013309 
-12.703852    0.015281  0.001850  0.013430 
-12.688844    0.015397  0.001854  0.013544 
-12.673837    0.015508  0.001857  0.013651 
-12.658829    0.015612  0.001860  0.013752 
-12.643822    0.015711  0.001864  0.013848 
-12.628814    0.015810  0.001867  0.013942 
-12.613807    0.015912  0.001871  0.014042 
-12.598799    0.016026  0.001874  0.014152 
-12.583792    0.016156  0.001877  0.014278 
-12.568784    0.016305  0.001881  0.014424 
-12.553777    0.016474  0.001884  0.014590 
-12.538769    0.016662  0.001888  0.014774 
-12.523762    0.016865  0.001891  0.014974 
-12.508754    0.017080  0.001895  0.015185 
-12.493747    0.017298  0.001898  0.015400 
-12.478739    0.017509  0.001902  0.015607 
-12.463732    0.017696  0.001905  0.015791 
-12.448724    0.017835  0.001909  0.015926 
-12.433717    0.017900  0.001912  0.015988 
-12.418709    0.017873  0.001916  0.015957 
-12.403702    0.017749  0.001920  0.015830 
-12.388694    0.017547  0.001923  0.015624 
-12.373687    0.017298  0.001927  0.015372 
-12.358679    0.017036  0.001930  0.015106 
-12.343672    0.016786  0.001934  0.014852 
-12.328664    0.016563  0.001938  0.014625 
-12.313657    0.016372  0.001941  0.014430 
-12.298649    0.016212  0.001945  0.014267 
-12.283642    0.016078  0.001948  0.014129 
-12.268634    0.015960  0.001952  0.014008 
-12.253627    0.015852  0.001956  0.013896 
-12.238619    0.015747  0.001959  0.013787 
-12.223612    0.015645  0.001963  0.013682 
-12.208604    0.015548  0.001967  0.013581 
-12.193597    0.015461  0.001971  0.013490 
-12.178589    0.015384  0.001974  0.013410 
-12.163582    0.015318  0.001978  0.013340 
-12.148574    0.015259  0.001982  0.013277 
-12.133567    0.015202  0.001985  0.013217 
-12.118559    0.015147  0.001989  0.013157 
-12.103552    0.015092  0.001993  0.013099 
-12.088544    0.015038  0.001997  0.013042 
-12.073537    0.014985  0.002001  0.012984 
-12.058529    0.014933  0.002004  0.012928 
-12.043522    0.014884  0.002008  0.012875 
-12.028514    0.014842  0.002012  0.012830 
-12.013507    0.014810  0.002016  0.012795 
-11.998499    0.014793  0.002020  0.012773 
-11.983492    0.014791  0.002024  0.012767 
-11.968484    0.014804  0.002027  0.012776 
-11.953477    0.014830  0.002031  0.012799 
-11.938469    0.014867  0.002035  0.012832 
-11.923462    0.014913  0.002039  0.012874 
-11.908454    0.014965  0.002043  0.012922 
-11.893447    0.015023  0.002047  0.012976 
-11.878439    0.015084  0.002051  0.013033 
-11.863432    0.015142  0.002055  0.013087 
-11.848424    0.015189  0.002059  0.013130 
-11.833417    0.015217  0.002063  0.013154 
-11.818409    0.015223  0.002067  0.013156 
-11.803402    0.015207  0.002071  0.013136 
-11.788394    0.015174  0.002075  0.013099 
-11.773387    0.015133  0.002079  0.013054 
-11.758379    0.015092  0.002083  0.013009 
-11.743372    0.015057  0.002087  0.012970 
-11.728364    0.015030  0.002091  0.012939 
-11.713357    0.015012  0.002095  0.012917 
-11.698349    0.015003  0.002099  0.012904 
-11.683342    0.015003  0.002103  0.012900 
-11.668334    0.015010  0.002107  0.012903 
-11.653327    0.015021  0.002111  0.012909 
-11.638319    0.015024  0.002115  0.012909 
-11.623312    0.015013  0.002120  0.012894 
-11.608304    0.014985  0.002124  0.012862 
-11.593297    0.014945  0.002128  0.012817 
-11.578289    0.014899  0.002132  0.012767 
-11.563282    0.014857  0.002136  0.012721 
-11.548274    0.014823  0.002140  0.012683 
-11.533267    0.014799  0.002145  0.012655 
-11.518259    0.014787  0.002149  0.012638 
-11.503252    0.014787  0.002153  0.012634 
-11.488244    0.014800  0.002157  0.012643 
-11.473237    0.014826  0.002162  0.012664 
-11.458229    0.014859  0.002166  0.012694 
-11.443222    0.014898  0.002170  0.012728 
-11.428214    0.014938  0.002174  0.012764 
-11.413207    0.014979  0.002179  0.012800 
-11.398199    0.015021  0.002183  0.012838 
-11.383192    0.015064  0.002187  0.012877 
-11.368184    0.015111  0.002192  0.012919 
-11.353177    0.015160  0.002196  0.012964 
-11.338169    0.015210  0.002201  0.013010 
-11.323162    0.015260  0.002205  0.013055 
-11.308154    0.015309  0.002209  0.013099 
-11.293147    0.015357  0.002214  0.013143 
-11.278139    0.015407  0.002218  0.013189 
-11.263132    0.015463  0.002223  0.013241 
-11.248124    0.015525  0.002227  0.013298 
-11.233117    0.015594  0.002232  0.013362 
-11.218109    0.015668  0.002236  0.013432 
-11.203102    0.015747  0.002241  0.013506 
-11.188094    0.015831  0.002245  0.013586 
-11.173087    0.015921  0.002250  0.013671 
-11.158079    0.016013  0.002254  0.013759 
-11.143072    0.016104  0.002259  0.013846 
-11.128064    0.016190  0.002263  0.013927 
-11.113057    0.016268  0.002268  0.014000 
-11.098049    0.016340  0.002272  0.014067 
-11.083042    0.016409  0.002277  0.014132 
-11.068034    0.016479  0.002282  0.014197 
-11.053027    0.016552  0.002286  0.014266 
-11.038019    0.016629  0.002291  0.014338 
-11.023012    0.016710  0.002296  0.014414 
-11.008004    0.016794  0.002300  0.014494 
-10.992996    0.016882  0.002305  0.014577 
-10.977989    0.016973  0.002310  0.014663 
-10.962981    0.017064  0.002314  0.014750 
-10.947974    0.017153  0.002319  0.014834 
-10.932966    0.017237  0.002324  0.014913 
-10.917959    0.017318  0.002329  0.014990 
-10.902951    0.017401  0.002333  0.015067 
-10.887944    0.017486  0.002338  0.015147 
-10.872936    0.017569  0.002343  0.015226 
-10.857929    0.017643  0.002348  0.015295 
-10.842921    0.017700  0.002353  0.015347 
-10.827914    0.017740  0.002358  0.015383 
-10.812906    0.017768  0.002362  0.015406 
-10.797899    0.017793  0.002367  0.015425 
-10.782891    0.017820  0.002372  0.015448 
-10.767884    0.017853  0.002377  0.015476 
-10.752876    0.017891  0.002382  0.015509 
-10.737869    0.017930  0.002387  0.015542 
-10.722861    0.017966  0.002392  0.015574 
-10.707854    0.017999  0.002397  0.015602 
-10.692846    0.018029  0.002402  0.015627 
-10.677839    0.018058  0.002407  0.015651 
-10.662831    0.018091  0.002412  0.015679 
-10.647824    0.018133  0.002417  0.015716 
-10.632816    0.018185  0.002422  0.015763 
-10.617809    0.018245  0.002427  0.015818 
-10.602801    0.018311  0.002432  0.015879 
-10.587794    0.018379  0.002437  0.015942 
-10.572786    0.018448  0.002442  0.016005 
-10.557779    0.018514  0.002448  0.016066 
-10.542771    0.018578  0.002453  0.016125 
-10.527764    0.018644  0.002458  0.016186 
-10.512756    0.018712  0.002463  0.016249 
-10.497749    0.018787  0.002468  0.016318 
-10.482741    0.018867  0.002474  0.016393 
-10.467734    0.018952  0.002479  0.016473 
-10.452726    0.019039  0.002484  0.016555 
-10.437719    0.019129  0.002489  0.016639 
-10.422711    0.019219  0.002495  0.016724 
-10.407704    0.019311  0.002500  0.016811 
-10.392696    0.019404  0.002505  0.016899 
-10.377689    0.019497  0.002511  0.016987 
-10.362681    0.019589  0.002516  0.017073 
-10.347674    0.019680  0.002521  0.017159 
-10.332666    0.019774  0.002527  0.017248 
-10.317659    0.019875  0.002532  0.017343 
-10.302651    0.019984  0.002538  0.017446 
-10.287644    0.020102  0.002543  0.017559 
-10.272636    0.020229  0.002548  0.017681 
-10.257629    0.020362  0.002554  0.017808 
-10.242621    0.020496  0.002559  0.017937 
-10.227614    0.020629  0.002565  0.018064 
-10.212606    0.020758  0.002570  0.018188 
-10.197599    0.020881  0.002576  0.018305 
-10.182591    0.020999  0.002582  0.018417 
-10.167584    0.021111  0.002587  0.018524 
-10.152576    0.021220  0.002593  0.018627 
-10.137569    0.021328  0.002598  0.018729 
-10.122561    0.021434  0.002604  0.018830 
-10.107554    0.021541  0.002610  0.018931 
-10.092546    0.021648  0.002615  0.019033 
-10.077539    0.021759  0.002621  0.019138 
-10.062531    0.021873  0.002627  0.019246 
-10.047524    0.021990  0.002633  0.019357 
-10.032516    0.022108  0.002638  0.019469 
-10.017509    0.022222  0.002644  0.019578 
-10.002501    0.022329  0.002650  0.019679 
-9.987494    0.022427  0.002656  0.019772 
-9.972486    0.022516  0.002662  0.019855 
-9.957479    0.022598  0.002667  0.019930 
-9.942471    0.022674  0.002673  0.020001 
-9.927464    0.022748  0.002679  0.020069 
-9.912456    0.022823  0.002685  0.020138 
-9.897449    0.022903  0.002691  0.020212 
-9.882441    0.022991  0.002697  0.020294 
-9.867434    0.023093  0.002703  0.020390 
-9.852426    0.023208  0.002709  0.020500 
-9.837419    0.023337  0.002715  0.020622 
-9.822411    0.023477  0.002721  0.020756 
-9.807404    0.023624  0.002727  0.020897 
-9.792396    0.023777  0.002733  0.021044 
-9.777389    0.023935  0.002739  0.021195 
-9.762381    0.024092  0.002745  0.021347 
-9.747374    0.024248  0.002751  0.021496 
-9.732366    0.024399  0.002758  0.021641 
-9.717359    0.024546  0.002764  0.021783 
-9.702351    0.024691  0.002770  0.021921 
-9.687344    0.024831  0.002776  0.022055 
-9.672336    0.024966  0.002782  0.022184 
-9.657329    0.025093  0.002789  0.022304 
-9.642321    0.025211  0.002795  0.022416 
-9.627314    0.025324  0.002801  0.022523 
-9.612306    0.025441  0.002808  0.022634 
-9.597299    0.025574  0.002814  0.022760 
-9.582291    0.025730  0.002820  0.022910 
-9.567284    0.025915  0.002827  0.023089 
-9.552276    0.026130  0.002833  0.023297 
-9.537269    0.026372  0.002839  0.023532 
-9.522261    0.026632  0.002846  0.023786 
-9.507254    0.026903  0.002852  0.024050 
-9.492246    0.027172  0.002859  0.024313 
-9.477239    0.027433  0.002865  0.024567 
-9.462231    0.027681  0.002872  0.024809 
-9.447224    0.027920  0.002879  0.025041 
-9.432216    0.028156  0.002885  0.025271 
-9.417209    0.028397  0.002892  0.025505 
-9.402201    0.028645  0.002898  0.025746 
-9.387194    0.028897  0.002905  0.025992 
-9.372186    0.029150  0.002912  0.026238 
-9.357179    0.029398  0.002918  0.026480 
-9.342171    0.029637  0.002925  0.026712 
-9.327164    0.029865  0.002932  0.026933 
-9.312156    0.030077  0.002939  0.027138 
-9.297149    0.030271  0.002945  0.027326 
-9.282141    0.030446  0.002952  0.027494 
-9.267134    0.030601  0.002959  0.027642 
-9.252126    0.030742  0.002966  0.027776 
-9.237119    0.030881  0.002973  0.027909 
-9.222111    0.031033  0.002980  0.028053 
-9.207104    0.031210  0.002987  0.028223 
-9.192096    0.031420  0.002994  0.028426 
-9.177089    0.031663  0.003001  0.028662 
-9.162081    0.031931  0.003008  0.028923 
-9.147074    0.032216  0.003015  0.029201 
-9.132066    0.032510  0.003022  0.029488 
-9.117059    0.032813  0.003029  0.029784 
-9.102051    0.033129  0.003036  0.030093 
-9.087044    0.033460  0.003043  0.030417 
-9.072036    0.033802  0.003050  0.030751 
-9.057029    0.034143  0.003058  0.031086 
-9.042021    0.034471  0.003065  0.031406 
-9.027014    0.034773  0.003072  0.031701 
-9.012006    0.035044  0.003079  0.031965 
-8.996998    0.035287  0.003087  0.032201 
-8.981991    0.035508  0.003094  0.032414 
-8.966983    0.035717  0.003101  0.032616 
-8.951976    0.035922  0.003109  0.032813 
-8.936968    0.036130  0.003116  0.033014 
-8.921961    0.036342  0.003123  0.033219 
-8.906953    0.036562  0.003131  0.033431 
-8.891946    0.036790  0.003138  0.033652 
-8.876938    0.037031  0.003146  0.033885 
-8.861931    0.037288  0.003153  0.034134 
-8.846923    0.037562  0.003161  0.034401 
-8.831916    0.037853  0.003169  0.034685 
-8.816908    0.038162  0.003176  0.034986 
-8.801901    0.038488  0.003184  0.035304 
-8.786893    0.038829  0.003192  0.035638 
-8.771886    0.039185  0.003199  0.035986 
-8.756878    0.039556  0.003207  0.036349 
-8.741871    0.039941  0.003215  0.036726 
-8.726863    0.040340  0.003223  0.037118 
-8.711856    0.040752  0.003230  0.037522 
-8.696848    0.041173  0.003238  0.037935 
-8.681841    0.041599  0.003246  0.038353 
-8.666833    0.042025  0.003254  0.038771 
-8.651826    0.042446  0.003262  0.039184 
-8.636818    0.042857  0.003270  0.039587 
-8.621811    0.043260  0.003278  0.039982 
-8.606803    0.043655  0.003286  0.040369 
