PARAMETERS	8	8.0	4.0	8	0	-34.582564596213
#OMEGA	VALUE
-8.0	5.692487930952783e-05	0.0008903888501798907
-7.991995997998999	5.7003277597833524e-05	0.0008974708865164827
-7.983991995997999	5.708183944830303e-05	0.0009046986120607725
-7.975987993996998	5.716056532012459e-05	0.000912085275756036
-7.967983991995998	5.723945567304156e-05	0.0009196469022539899
-7.959979989994998	5.731851096990592e-05	0.0009274027229418946
-7.951975987993997	5.7397731673791696e-05	0.0009353753226697403
-7.943971985992997	5.7477118250992554e-05	0.0009435899922011215
-7.935967983991996	5.755667116857932e-05	0.0009520722664647652
-7.927963981990995	5.76363908955102e-05	0.0009608418326463308
-7.919959979989995	5.7716277902630786e-05	0.0009699001670339102
-7.9119559779889945	5.7796332661896876e-05	0.0009792097080019158
-7.903951975987994	5.787655564659655e-05	0.0009886674672029416
-7.895947973986994	5.795694733368162e-05	0.0009980897393415677
-7.887943971985993	5.8037508199215715e-05	0.001007240901750528
-7.879939969984992	5.811823872314825e-05	0.001015926853486615
-7.871935967983992	5.819913938431842e-05	0.001024106789303425
-7.863931965982991	5.8280210668448795e-05	0.001031924265897155
-7.855927963981991	5.836145305693208e-05	0.0010396256625201383
-7.847923961980991	5.844286703593493e-05	0.0010474469315823187
-7.83991995997999	5.852445309473264e-05	0.001055552041588692
-7.83191595797899	5.8606211720491075e-05	0.0010640310376531792
-7.823911955977989	5.8688143406371296e-05	0.0010729246174074891
-7.815907953976988	5.8770248643646994e-05	0.001082249030164295
-7.807903951975988	5.885252792803275e-05	0.0010920120414468215
-7.7998999499749875	5.893498175457701e-05	0.001102219391482695
-7.791895947973987	5.901761062365729e-05	0.001112872575235957
-7.783891945972987	5.910041503265351e-05	0.001123957399517983
-7.775887943971986	5.918339548538487e-05	0.0011354221845684132
-7.767883941970985	5.9266552486003654e-05	0.0011471488172056787
-7.759879939969985	5.9349886537773955e-05	0.001158933708415022
-7.751875937968984	5.9433398149066896e-05	0.001170513807139617
-7.743871935967984	5.951708782869769e-05	0.0011816629781727928
-7.735867933966984	5.9600956087701995e-05	0.001192314818725726
-7.727863931965983	5.968500343911387e-05	0.0012026048907437525
-7.719859929964983	5.976923039663351e-05	0.0012127885371342462
-7.711855927963982	5.9853637477735866e-05	0.0012231160982401068
-7.703851925962981	5.9938225200451e-05	0.0012337602716837592
-7.695847923961981	6.002299408580658e-05	0.0012448098063020385
-7.68784392196098	6.0107944654164136e-05	0.0012562947240402078
-7.67983991995998	6.019307743077018e-05	0.0012682135570371011
-7.67183591795898	6.027839294098225e-05	0.0012805520116229152
-7.663831915957979	6.0363891712822415e-05	0.001293293182123345
-7.655827913956979	6.0449574276755236e-05	0.0013064222422392024
-7.647823911955978	6.053544116446652e-05	0.001319928151373717
-7.639819909954977	6.062149290764207e-05	0.0013338039503546506
-7.631815907953977	6.0707730043962904e-05	0.001348046484804799
-7.6238119059529765	6.079415310966674e-05	0.0013626559598193255
-7.615807903951976	6.088076264565423e-05	0.00137763550276504
-7.607803901950976	6.0967559192159904e-05	0.0013929908017902282
-7.599799899949975	6.105454329330406e-05	0.0014087298390507152
-7.591795897948974	6.114171549387315e-05	0.0014248627185123874
-7.583791895947974	6.122907634209529e-05	0.0014414015827827198
-7.575787893946973	6.131662638675373e-05	0.001458360614139953
-7.5677838919459735	6.140436617929623e-05	0.0014757561183555978
-7.559779889944973	6.149229627405717e-05	0.0014936066946520388
-7.551775887943972	6.158041722625907e-05	0.001511933500594198
-7.543771885942972	6.166872959201264e-05	0.001530760626886618
-7.535767883941971	6.17572339334238e-05	0.0015501156037120989
-7.52776388194097	6.184593080993395e-05	0.0015700300669736489
-7.51975987993997	6.193482078764578e-05	0.0015905406179909098
-7.5117558779389695	6.202390443010852e-05	0.0016116899100125925
-7.503751875937969	6.211318230620044e-05	0.0016335279801745761
-7.495747873936969	6.220265498613209e-05	0.0016561137967087136
-7.487743871935968	6.229232304144627e-05	0.0016795168669739846
-7.479739869934967	6.238218704746057e-05	0.0017038184702007353
-7.471735867933967	6.247224758015868e-05	0.001729111486204804
-7.463731865932966	6.256250521763373e-05	0.0017554966345199041
-7.455727863931966	6.265296054019931e-05	0.0017830709111941179
-7.447723861930966	6.274361413216578e-05	0.0018119011337310864
-7.439719859929965	6.283446657684433e-05	0.0018419734772426866
-7.431715857928965	6.292551846309724e-05	0.001873115135433534
-7.423711855927964	6.301677037845455e-05	0.001904910269597937
-7.415707853926963	6.310822291599738e-05	0.0019366869576161738
-7.407703851925963	6.319987666902893e-05	0.0019676882434742637
-7.399699849924962	6.329173223262874e-05	0.0019974348776296003
-7.3916958479239625	6.338379020609519e-05	0.0020260362210987592
-7.383691845922962	6.347605119005895e-05	0.0020541500367561305
-7.375687843921961	6.356851578614986e-05	0.002082633300795056
-7.367683841920961	6.36611846005497e-05	0.0021122069991322823
-7.35967983991996	6.375405823833002e-05	0.0021433293275801013
-7.351675837918959	6.384713731111269e-05	0.00217623249140686
-7.343671835917959	6.394042242985343e-05	0.002211010329619234
-7.3356678339169585	6.403391420883864e-05	0.0022476922917455955
-7.327663831915958	6.412761326479721e-05	0.0022862891900825577
-7.319659829914958	6.42215202152352e-05	0.002326816796195841
-7.311655827913957	6.431563568176646e-05	0.002369306285599726
